id,year,quarter,month,period,date,pr_number,description,department,contact_person,assign_to,budget,budget_q1,budget_q2,budget_q3,budget_q4,source_method,status,supplier_details,supplier_rating,local_content_percentage,pr_approval_scope_input,approving_authority,planned,target_date,actual_project_start,sla,note,review_approval_scope_eval,floating,tender_submit_by_vendor,evaluation,award_approval,contract_and_po,pr_approval_scope_input_pd,review_approval_scope_eval_pd,floating_pd,tender_submit_by_vendor_pd,evaluation_pd,award_approval_pd,contract_and_po_pd,total_days_pd,review_approval_scope_eval_ad,floating_ad,tender_submit_by_vendor_ad,evaluation_ad,award_approval_ad,contract_and_po_ad,total_days_ad,review_approval_scope_eval_pd_sla,floating_pd_sla,tender_submit_by_vendor_pd_sla,evaluation_pd_sla,award_approval_pd_sla,contract_and_po_pd_sla,review_approval_scope_eval_ad_sla,floating_ad_sla,tender_submit_by_vendor_ad_sla,evaluation_ad_sla,award_approval_ad_sla,contract_and_po_ad_sla,review_approval_scope_eval_diff_sla,floating_diff_sla,tender_submit_by_vendor_diff_sla,evaluation_diff_sla,award_approval_diff_sla,contract_and_po_diff_sla,project_status,risk,duration,last_status_date,status_duration,status_sla,status_co,escalate_48h,ceo_escalation,detailed_description,business_justification,expected_outcomes,impact_if_delayed,special_requirements,requester_name,requester_email,requester_department,project_manager,finance_approver,technical_reviewer,supplier_name,supplier_category,supplier_country,supplier_payment_terms,supplier_delivery_time,supplier_quality_score,supplier_past_performance,currency,exchange_rate,budget_category,cost_center,tax_amount,total_cost_with_tax,priority_level,urgency,category,subcategory,tags,created_date,submitted_date,first_approval_date,final_approval_date,rejection_count,rejection_reason,last_modified_by,last_modified_date,delivery_status,expected_delivery_date,actual_delivery_date,delivery_location,milestone_1_date,milestone_2_date,completion_percentage,compliance_status,required_documents,documents_submitted,compliance_officer,regulatory_framework,audit_trail_url,contract_type,contract_duration_months,warranty_period_months,renewal_date,legal_review_status,on_time_delivery,budget_variance_percentage,quality_rating,customer_satisfaction,issues_reported
302,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0024,Marketing Campaign,IT,John Smith,Team D,389440.6,119842.07,104835.98,80012.51,84750.04,Tender,On Hold,Supplier-248,C,99.0,2025-04-06,CFO,No,2025-05-22,2025-04-09,44,Project note for PR-2025-0024,3.0,7.0,10.0,10.0,6.0,6.0,3.0,3.0,7.0,10.0,10.0,6.0,6.0,42.0,6.0,4.0,10.0,12.0,4.0,6.0,42.0,11.0,15.0,18.0,18.0,6.0,10.0,12.0,19.0,26.0,15.0,6.0,10.0,-6.0,-15.0,-16.0,-3.0,-2.0,-4.0,,Low,158,2025-05-03,24,21,No,No,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0042,Equipment Purchase,Operations,Jennifer Martinez,Team F,489176.25,88828.64,137252.38,159534.8,103560.44,Direct Purchase,Approved,Supplier-587,A,58.2,2025-04-03,CFO,No,2025-06-20,2025-04-08,71,Project note for PR-2025-0042,7.0,15.0,11.0,6.0,6.0,6.0,7.0,7.0,15.0,11.0,6.0,6.0,6.0,51.0,5.0,14.0,19.0,6.0,4.0,8.0,56.0,12.0,9.0,24.0,7.0,5.0,7.0,6.0,12.0,24.0,14.0,12.0,5.0,-1.0,2.0,-5.0,-8.0,-8.0,3.0,,None,159,2025-05-17,13,26,Yes,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0076,Facility Maintenance,Operations,Sarah Johnson,Team A,172988.44,60083.74,36791.67,27955.4,48157.62,Direct Purchase,Pending,Supplier-562,B,41.9,2025-04-03,Director Procurement,No,2025-06-08,2025-04-06,92,Project note for PR-2025-0076,4.0,7.0,29.0,11.0,9.0,5.0,4.0,4.0,7.0,29.0,11.0,9.0,5.0,65.0,8.0,11.0,36.0,9.0,7.0,8.0,79.0,8.0,18.0,26.0,7.0,10.0,6.0,5.0,17.0,15.0,17.0,8.0,6.0,3.0,-6.0,21.0,-8.0,-1.0,2.0,,Medium,118,2025-05-05,9,23,No,No,Escalated - Priority project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0110,Software License Renewal,Sales,Emily Davis,Team D,383599.28,104491.03,78013.55,101043.35,100051.34,Tender,Under Review,Supplier-336,A+,67.7,2025-04-03,VP Operations,No,2025-06-15,2025-04-04,75,Project note for PR-2025-0110,4.0,12.0,14.0,13.0,10.0,7.0,4.0,4.0,12.0,14.0,13.0,10.0,7.0,60.0,7.0,11.0,21.0,18.0,15.0,7.0,79.0,7.0,10.0,22.0,7.0,11.0,3.0,9.0,13.0,22.0,18.0,8.0,6.0,-2.0,-2.0,-1.0,0.0,7.0,1.0,,Critical,46,2025-04-25,19,39,No,No,Delayed - Resource allocation required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0118,Professional Services,HR,Mary Rodriguez,Team D,136445.86,30385.11,25470.43,45498.27,35092.05,Tender,Cancelled,Supplier-438,B+,83.1,2025-04-04,VP Operations,Yes,2025-06-02,2025-04-12,33,Project note for PR-2025-0118,4.0,12.0,13.0,10.0,10.0,5.0,4.0,4.0,12.0,13.0,10.0,10.0,5.0,54.0,4.0,13.0,19.0,10.0,9.0,7.0,62.0,6.0,12.0,32.0,17.0,6.0,7.0,12.0,13.0,33.0,13.0,8.0,6.0,-8.0,0.0,-14.0,-3.0,1.0,1.0,,Low,170,2025-05-02,20,32,Yes,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0148,Facility Maintenance,Marketing,Emily Davis,Team E,107150.44,31100.65,19689.02,24666.78,31693.99,Tender,Completed,Supplier-539,B+,68.0,2025-04-03,VP Operations,No,2025-05-08,2025-04-09,51,Project note for PR-2025-0148,4.0,5.0,26.0,11.0,10.0,7.0,4.0,4.0,5.0,26.0,11.0,10.0,7.0,63.0,9.0,3.0,28.0,12.0,11.0,8.0,71.0,9.0,18.0,30.0,13.0,7.0,9.0,8.0,16.0,21.0,11.0,8.0,9.0,1.0,-13.0,7.0,1.0,3.0,-1.0,,Low,76,2025-05-15,30,24,Yes,No,On track - No action needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0156,Professional Services,R&D,John Smith,Team E,251171.02,77535.61,85049.25,62477.54,26108.61,RFQ,Completed,Supplier-340,C,36.8,2025-04-02,CFO,Yes,2025-05-03,2025-04-08,63,Project note for PR-2025-0156,8.0,15.0,15.0,7.0,3.0,2.0,8.0,8.0,15.0,15.0,7.0,3.0,2.0,50.0,11.0,18.0,13.0,8.0,2.0,5.0,57.0,8.0,14.0,23.0,12.0,10.0,3.0,9.0,9.0,31.0,16.0,6.0,3.0,2.0,9.0,-18.0,-8.0,-4.0,2.0,,Medium,142,2025-05-17,29,23,Yes,Yes,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0212,Hardware Procurement,Procurement,Sarah Johnson,Team B,252180.08,56054.45,80108.33,57537.42,58479.88,RFQ,Pending,Supplier-602,A,83.6,2025-04-05,CEO,Yes,2025-05-09,2025-04-13,110,Project note for PR-2025-0212,4.0,8.0,23.0,11.0,8.0,7.0,4.0,4.0,8.0,23.0,11.0,8.0,7.0,61.0,9.0,7.0,23.0,13.0,6.0,7.0,65.0,5.0,8.0,25.0,12.0,12.0,3.0,7.0,15.0,23.0,8.0,8.0,3.0,2.0,-8.0,0.0,5.0,-2.0,4.0,,High,167,2025-04-24,21,36,Yes,Yes,Escalated - Priority project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0242,Facility Maintenance,Operations,William Garcia,Team D,133491.69,28339.08,29044.28,24044.84,52063.49,Tender,In Progress,Supplier-429,B+,75.1,2025-04-06,CFO,No,2025-06-01,2025-04-07,64,Project note for PR-2025-0242,6.0,13.0,25.0,13.0,10.0,4.0,6.0,6.0,13.0,25.0,13.0,10.0,4.0,71.0,7.0,15.0,34.0,18.0,9.0,3.0,86.0,11.0,18.0,17.0,13.0,7.0,3.0,7.0,15.0,18.0,9.0,8.0,10.0,0.0,0.0,16.0,9.0,1.0,-7.0,,High,59,2025-04-19,18,35,Yes,No,Delayed - Resource allocation required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0248,IT Infrastructure Upgrade,Legal,John Smith,Team C,442948.6,82132.6,92570.26,128238.77,140006.97,Spot Buy,In Progress,Supplier-370,C,27.4,2025-04-04,COO,Yes,2025-06-10,2025-04-10,74,Project note for PR-2025-0248,10.0,15.0,15.0,5.0,9.0,3.0,10.0,10.0,15.0,15.0,5.0,9.0,3.0,57.0,11.0,18.0,21.0,7.0,10.0,4.0,71.0,9.0,8.0,31.0,10.0,9.0,6.0,12.0,11.0,16.0,8.0,7.0,10.0,-1.0,7.0,5.0,-1.0,3.0,-6.0,,Critical,65,2025-05-19,23,30,No,No,On track - No action needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0296,Consulting Services,HR,Mary Rodriguez,Team C,477666.3,84802.31,102168.91,108671.5,182023.58,Direct Purchase,Completed,Supplier-749,B+,73.6,2025-04-02,COO,No,2025-06-03,2025-04-07,93,Project note for PR-2025-0296,3.0,15.0,23.0,13.0,4.0,2.0,3.0,3.0,15.0,23.0,13.0,4.0,2.0,60.0,4.0,21.0,19.0,14.0,5.0,5.0,68.0,12.0,7.0,26.0,18.0,6.0,8.0,7.0,13.0,21.0,9.0,5.0,7.0,-3.0,8.0,-2.0,5.0,0.0,-2.0,,High,98,2025-05-22,16,36,No,Yes,On track - No action needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0332,Equipment Purchase,IT,Sarah Johnson,Team C,430568.56,111402.77,70972.59,111000.82,137192.38,RFP,Under Review,Supplier-185,C,47.1,2025-04-06,Director Procurement,Yes,2025-05-11,2025-04-11,63,Project note for PR-2025-0332,8.0,13.0,14.0,7.0,3.0,5.0,8.0,8.0,13.0,14.0,7.0,3.0,5.0,50.0,13.0,13.0,13.0,8.0,2.0,8.0,57.0,7.0,16.0,29.0,8.0,11.0,4.0,10.0,14.0,20.0,17.0,9.0,8.0,3.0,-1.0,-7.0,-9.0,-7.0,0.0,,Medium,37,2025-04-23,29,20,Yes,Yes,On track - No action needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0346,Cloud Services Subscription,Procurement,John Smith,Team D,104758.84,26596.69,36114.11,19309.56,22738.48,Framework Agreement,Completed,Supplier-659,A+,47.2,2025-04-05,Director Procurement,Yes,2025-06-24,2025-04-15,86,Project note for PR-2025-0346,6.0,11.0,17.0,13.0,6.0,2.0,6.0,6.0,11.0,17.0,13.0,6.0,2.0,55.0,6.0,16.0,22.0,17.0,4.0,3.0,68.0,8.0,16.0,29.0,18.0,5.0,10.0,11.0,13.0,18.0,14.0,12.0,3.0,-5.0,3.0,4.0,3.0,-8.0,0.0,,Medium,133,2025-05-26,12,32,Yes,Yes,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0368,Equipment Purchase,IT,Lisa Anderson,Team B,484154.03,165595.6,148021.89,98372.18,72164.36,RFP,In Progress,Supplier-509,B+,62.6,2025-04-06,COO,Yes,2025-05-20,2025-04-16,35,Project note for PR-2025-0368,9.0,7.0,18.0,11.0,10.0,3.0,9.0,9.0,7.0,18.0,11.0,10.0,3.0,58.0,14.0,13.0,15.0,15.0,8.0,6.0,71.0,6.0,8.0,24.0,8.0,8.0,4.0,8.0,12.0,34.0,17.0,7.0,6.0,6.0,1.0,-19.0,-2.0,1.0,0.0,,High,134,2025-05-02,12,26,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0378,Marketing Campaign,IT,Jennifer Martinez,Team E,161571.7,52231.43,43259.26,51123.15,14957.87,Direct Purchase,In Progress,Supplier-909,B,27.8,2025-04-02,VP Operations,No,2025-05-14,2025-04-03,88,Project note for PR-2025-0378,9.0,7.0,10.0,10.0,7.0,4.0,9.0,9.0,7.0,10.0,10.0,7.0,4.0,47.0,13.0,11.0,7.0,13.0,5.0,3.0,52.0,11.0,13.0,27.0,13.0,9.0,4.0,6.0,7.0,35.0,13.0,10.0,7.0,7.0,4.0,-28.0,0.0,-5.0,-4.0,,Critical,52,2025-05-28,7,42,Yes,No,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0390,Cloud Services Subscription,R&D,Robert Taylor,Team E,399678.22,117949.61,73614.08,88134.78,119979.76,RFP,Cancelled,Supplier-637,C+,82.9,2025-04-06,VP Finance,Yes,2025-06-11,2025-04-14,30,Project note for PR-2025-0390,8.0,14.0,13.0,11.0,4.0,2.0,8.0,8.0,14.0,13.0,11.0,4.0,2.0,52.0,12.0,14.0,19.0,14.0,3.0,5.0,67.0,10.0,16.0,29.0,18.0,12.0,5.0,6.0,13.0,32.0,15.0,5.0,3.0,6.0,1.0,-13.0,-1.0,-2.0,2.0,,High,116,2025-05-09,20,37,Yes,Yes,Escalated - Priority project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0404,Consulting Services,IT,Robert Taylor,Team B,69315.18,11357.33,22072.24,21135.53,14750.08,Direct Purchase,Pending,Supplier-597,C,84.6,2025-04-04,CEO,No,2025-05-22,2025-04-14,111,Project note for PR-2025-0404,10.0,9.0,25.0,5.0,3.0,2.0,10.0,10.0,9.0,25.0,5.0,3.0,2.0,54.0,10.0,12.0,34.0,9.0,5.0,3.0,73.0,11.0,14.0,27.0,11.0,12.0,10.0,9.0,8.0,28.0,10.0,11.0,8.0,1.0,4.0,6.0,-1.0,-6.0,-5.0,,Low,139,2025-06-07,6,28,No,Yes,Delayed - Resource allocation required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0408,IT Infrastructure Upgrade,IT,William Garcia,Team F,355849.97,92702.51,66839.48,102894.94,93413.04,Direct Purchase,Approved,Supplier-506,C,51.0,2025-04-02,CEO,No,2025-05-06,2025-04-06,99,Project note for PR-2025-0408,8.0,5.0,16.0,9.0,5.0,3.0,8.0,8.0,5.0,16.0,9.0,5.0,3.0,46.0,12.0,4.0,15.0,7.0,6.0,3.0,47.0,9.0,14.0,24.0,9.0,9.0,9.0,8.0,17.0,18.0,7.0,9.0,6.0,4.0,-13.0,-3.0,0.0,-3.0,-3.0,,None,145,2025-05-31,23,33,No,Yes,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0418,Consulting Services,Operations,Jennifer Martinez,Team F,423479.84,147620.3,81037.88,137383.7,57437.98,Framework Agreement,Approved,Supplier-724,A+,91.4,2025-04-03,VP Operations,No,2025-05-16,2025-04-11,82,Project note for PR-2025-0418,4.0,13.0,20.0,15.0,4.0,7.0,4.0,4.0,13.0,20.0,15.0,4.0,7.0,63.0,8.0,12.0,27.0,20.0,3.0,7.0,77.0,11.0,15.0,24.0,8.0,5.0,4.0,8.0,9.0,31.0,9.0,8.0,6.0,0.0,3.0,-4.0,11.0,-5.0,1.0,,Low,69,2025-04-27,26,37,Yes,No,On track - No action needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0424,Office Supplies,Procurement,Michael Brown,Team F,271845.0,57769.23,67368.57,45226.07,101481.13,Direct Purchase,In Progress,Supplier-240,B,43.0,2025-04-04,CFO,No,2025-05-17,2025-04-06,51,Project note for PR-2025-0424,3.0,5.0,17.0,11.0,5.0,7.0,3.0,3.0,5.0,17.0,11.0,5.0,7.0,48.0,3.0,3.0,14.0,16.0,6.0,7.0,49.0,12.0,14.0,20.0,13.0,9.0,6.0,10.0,15.0,25.0,18.0,10.0,8.0,-7.0,-12.0,-11.0,-2.0,-4.0,-1.0,,High,73,2025-04-27,23,41,No,Yes,Delayed - Resource allocation required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0436,Software License Renewal,Finance,Emily Davis,Team E,301332.84,92173.67,59449.7,99033.79,50675.68,Tender,Cancelled,Supplier-524,A+,77.7,2025-04-02,Director Procurement,No,2025-06-07,2025-04-08,55,Project note for PR-2025-0436,9.0,13.0,28.0,5.0,3.0,4.0,9.0,9.0,13.0,28.0,5.0,3.0,4.0,62.0,14.0,17.0,33.0,3.0,1.0,3.0,71.0,12.0,10.0,19.0,12.0,5.0,3.0,12.0,10.0,34.0,14.0,6.0,6.0,2.0,7.0,-1.0,-11.0,-5.0,-3.0,,Critical,38,2025-05-29,19,25,Yes,Yes,On track - No action needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0446,Marketing Campaign,Engineering,Robert Taylor,Team C,397408.66,94012.87,79702.52,118289.07,105404.19,RFQ,Pending,Supplier-464,A+,33.1,2025-04-04,CFO,Yes,2025-06-09,2025-04-07,32,Project note for PR-2025-0446,9.0,15.0,18.0,9.0,4.0,2.0,9.0,9.0,15.0,18.0,9.0,4.0,2.0,57.0,8.0,22.0,28.0,10.0,3.0,5.0,76.0,7.0,14.0,22.0,7.0,11.0,6.0,9.0,10.0,25.0,17.0,9.0,5.0,-1.0,12.0,3.0,-7.0,-6.0,0.0,,Low,46,2025-05-20,21,28,No,Yes,Under review - Additional information required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0460,Facility Maintenance,Engineering,Sarah Johnson,Team B,235295.02,62964.86,48369.84,38379.75,85580.56,Spot Buy,In Progress,Supplier-115,C+,50.7,2025-04-06,VP Finance,Yes,2025-06-24,2025-04-11,112,Project note for PR-2025-0460,4.0,14.0,16.0,12.0,8.0,6.0,4.0,4.0,14.0,16.0,12.0,8.0,6.0,60.0,3.0,20.0,15.0,12.0,12.0,8.0,70.0,6.0,18.0,22.0,8.0,12.0,8.0,8.0,18.0,27.0,9.0,11.0,7.0,-5.0,2.0,-12.0,3.0,1.0,1.0,,Medium,151,2025-05-11,9,41,No,No,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0492,Office Supplies,R&D,John Smith,Team E,230623.1,64249.75,64525.19,37259.86,64588.3,RFP,On Hold,Supplier-773,A+,63.7,2025-04-04,VP Finance,No,2025-05-08,2025-04-11,96,Project note for PR-2025-0492,3.0,11.0,12.0,8.0,7.0,6.0,3.0,3.0,11.0,12.0,8.0,7.0,6.0,47.0,6.0,14.0,16.0,13.0,9.0,8.0,66.0,5.0,19.0,25.0,15.0,11.0,10.0,9.0,16.0,27.0,10.0,8.0,3.0,-3.0,-2.0,-11.0,3.0,1.0,5.0,,Low,143,2025-04-30,11,32,Yes,Yes,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2025,Q2,April,2025-Q2,2025-04-01,PR-2025-0494,Equipment Purchase,Legal,Jennifer Martinez,Team E,209202.6,53740.41,49196.11,52826.11,53439.96,Tender,Under Review,Supplier-338,C+,86.9,2025-04-05,VP Finance,Yes,2025-06-29,2025-04-06,38,Project note for PR-2025-0494,10.0,5.0,17.0,11.0,6.0,2.0,10.0,10.0,5.0,17.0,11.0,6.0,2.0,51.0,12.0,6.0,16.0,12.0,10.0,1.0,57.0,7.0,7.0,25.0,18.0,5.0,6.0,5.0,16.0,23.0,18.0,6.0,6.0,7.0,-10.0,-7.0,-6.0,4.0,-5.0,,High,98,2025-05-28,23,20,No,Yes,Under review - Additional information required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,2025,Q2,May,2025-Q2,2025-05-01,PR-2025-0008,Consulting Services,IT,Emily Davis,Team D,30496.14,6798.51,10265.54,10504.07,2928.02,Direct Purchase,Pending,Supplier-140,A+,91.9,2025-05-03,COO,No,2025-07-15,2025-05-07,115,Project note for PR-2025-0008,4.0,10.0,27.0,11.0,5.0,3.0,4.0,4.0,10.0,27.0,11.0,5.0,3.0,60.0,4.0,9.0,35.0,9.0,5.0,4.0,66.0,11.0,19.0,22.0,11.0,7.0,4.0,11.0,20.0,16.0,14.0,8.0,6.0,-7.0,-11.0,19.0,-5.0,-3.0,-2.0,,Critical,147,2025-06-08,14,45,Yes,Yes,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2025,Q2,May,2025-Q2,2025-05-01,PR-2025-0020,Cloud Services Subscription,HR,William Garcia,Team D,485278.84,80054.34,148643.36,98513.81,158067.31,Framework Agreement,Approved,Supplier-738,A,75.4,2025-05-02,CEO,Yes,2025-07-25,2025-05-08,116,Project note for PR-2025-0020,9.0,10.0,30.0,12.0,3.0,6.0,9.0,9.0,10.0,30.0,12.0,3.0,6.0,70.0,8.0,10.0,34.0,13.0,2.0,8.0,75.0,6.0,19.0,35.0,18.0,6.0,10.0,7.0,18.0,24.0,7.0,5.0,8.0,1.0,-8.0,10.0,6.0,-3.0,0.0,,None,44,2025-06-05,16,31,No,Yes,On track - No action needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2025,Q2,May,2025-Q2,2025-05-01,PR-2025-0054,Software License Renewal,Operations,Michael Brown,Team F,246557.83,51551.9,82377.32,41217.31,71411.3,Spot Buy,On Hold,Supplier-951,B,95.3,2025-05-03,CFO,Yes,2025-06-24,2025-05-08,73,Project note for PR-2025-0054,10.0,8.0,26.0,12.0,8.0,5.0,10.0,10.0,8.0,26.0,12.0,8.0,5.0,69.0,9.0,12.0,35.0,15.0,7.0,6.0,84.0,5.0,19.0,18.0,7.0,10.0,4.0,7.0,18.0,22.0,15.0,7.0,5.0,2.0,-6.0,13.0,0.0,0.0,1.0,,None,114,2025-06-22,18,34,Yes,No,On track - No action needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,2025,Q2,May,2025-Q2,2025-05-01,PR-2025-0056,IT Infrastructure Upgrade,R&D,Emily Davis,Team D,78745.3,16766.13,18914.64,12656.12,30408.41,RFQ,Approved,Supplier-467,C,96.1,2025-05-05,CEO,No,2025-06-12,2025-05-09,79,Project note for PR-2025-0056,10.0,11.0,25.0,11.0,10.0,5.0,10.0,10.0,11.0,25.0,11.0,10.0,5.0,72.0,10.0,9.0,20.0,12.0,12.0,4.0,67.0,9.0,10.0,32.0,11.0,7.0,10.0,12.0,15.0,31.0,8.0,6.0,7.0,-2.0,-6.0,-11.0,4.0,6.0,-3.0,,Critical,169,2025-06-11,22,44,Yes,No,Escalated - Priority project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,2025,Q2,May,2025-Q2,2025-05-01,PR-2025-0120,Security Systems,Procurement,Emily Davis,Team B,299180.3,82287.41,87466.78,69172.44,60253.67,Tender,Cancelled,Supplier-545,A+,63.6,2025-05-03,VP Operations,No,2025-07-02,2025-05-06,54,Project note for PR-2025-0120,9.0,10.0,23.0,7.0,7.0,7.0,9.0,9.0,10.0,23.0,7.0,7.0,7.0,63.0,9.0,9.0,18.0,6.0,5.0,7.0,54.0,12.0,17.0,28.0,9.0,6.0,5.0,11.0,20.0,29.0,18.0,11.0,5.0,-2.0,-11.0,-11.0,-12.0,-6.0,2.0,,None,146,2025-06-17,18,37,No,No,Escalated - Priority project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2025,Q2,May,2025-Q2,2025-05-01,PR-2025-0144,Training Services,HR,Sarah Johnson,Team B,133119.75,33689.13,37847.55,34546.24,27036.83,RFP,In Progress,Supplier-119,A,70.2,2025-05-06,COO,No,2025-07-30,2025-05-09,103,Project note for PR-2025-0144,10.0,8.0,24.0,9.0,9.0,6.0,10.0,10.0,8.0,24.0,9.0,9.0,6.0,66.0,8.0,13.0,25.0,12.0,14.0,6.0,78.0,8.0,9.0,24.0,13.0,11.0,8.0,6.0,17.0,21.0,13.0,9.0,7.0,2.0,-4.0,4.0,-1.0,5.0,-1.0,,None,71,2025-06-04,26,39,Yes,No,On track - No action needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,2025,Q2,May,2025-Q2,2025-05-01,PR-2025-0180,Facility Maintenance,Sales,David Wilson,Team F,217121.66,59030.79,51389.68,39337.17,67364.02,Framework Agreement,In Progress,Supplier-912,B,58.6,2025-05-05,CFO,Yes,2025-07-01,2025-05-07,68,Project note for PR-2025-0180,5.0,13.0,15.0,9.0,9.0,5.0,5.0,5.0,13.0,15.0,9.0,9.0,5.0,56.0,7.0,17.0,19.0,13.0,14.0,4.0,74.0,10.0,9.0,30.0,10.0,7.0,6.0,5.0,7.0,31.0,18.0,10.0,10.0,2.0,10.0,-12.0,-5.0,4.0,-6.0,,None,133,2025-06-12,17,43,No,No,Under review - Additional information required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
